latitude,longitude
37.67097446,-122.4641772
37.67090686,-122.46429508
37.67085203,-122.46439441
37.67079701,-122.46452882
37.67079318,-122.46459319
37.67079065,-122.46463619
37.67078187,-122.46467147
37.67079495,-122.4647077
37.67080163,-122.46465154
37.67081227,-122.46466737
37.67081105,-122.46466708
37.67080978,-122.46467929
37.67080627,-122.46469978
37.67080289,-122.46472382
37.6707898,-122.46478059
37.67078526,-122.46486067
37.6707853,-122.46495164
37.67078373,-122.46505512
37.67078282,-122.46515849
37.67078233,-122.46525047
37.67943865,-122.47164823
37.67994223,-122.4716234
37.68050288,-122.47162913
37.68100867,-122.4716441
37.68150159,-122.47164875
37.68200937,-122.47161165
37.68248092,-122.47157203
37.68300175,-122.47151946
37.68350543,-122.47147694
37.68401911,-122.47144271
37.68454949,-122.47137747
37.68505587,-122.47133841
37.68562112,-122.4713291
37.68619284,-122.47128413
37.68672759,-122.47122151
37.68731345,-122.47107478
37.68787083,-122.47088053
37.68841632,-122.47068671
37.68894876,-122.47050698
37.68949666,-122.47035346
37.69002753,-122.47023463
37.69064876,-122.4702275
37.69127096,-122.4702095
37.69180619,-122.47031719
37.69234706,-122.47035649
37.69284083,-122.47036228
37.69338555,-122.47034643
37.69387941,-122.4703292
37.69434577,-122.47032989
37.69491382,-122.47034893
37.62663458,-122.43132403
37.62629164,-122.43086793
37.62593766,-122.43033271
37.62555887,-122.4298217
37.62515399,-122.42936696
37.6246535,-122.42899992
37.62415091,-122.42858894
37.62363489,-122.42825897
37.62316592,-122.42792633
37.6226508,-122.42757724
37.62209529,-122.42720072
37.62153749,-122.42684398
37.62097584,-122.42647886
37.62043664,-122.42612298
37.61989759,-122.4257719
37.61934807,-122.42542016
37.61879218,-122.42506984
37.61821982,-122.42476599
37.61765197,-122.42455858
37.61704312,-122.4244226
37.61640687,-122.42435704
37.61579934,-122.42437579
37.61522975,-122.42446315
37.61469642,-122.42461047
37.61417112,-122.4248184
37.61367119,-122.42508682
37.61316348,-122.42539749
37.61271345,-122.4257374
37.61222142,-122.42610373
37.61173691,-122.42643948
37.59666869,-122.42024261
37.59624172,-122.41975979
37.59580186,-122.41929736
37.59532829,-122.41882305
37.59484147,-122.41835687
37.59436736,-122.41788186
37.59389144,-122.41738546
37.59340697,-122.41691716
37.59294366,-122.41645408
37.59245684,-122.41597125
37.59195407,-122.41552022
37.59146803,-122.41503395
37.59099906,-122.41457231
37.59051687,-122.41409027
37.59002773,-122.41361505
37.58957167,-122.41313495
37.58910796,-122.41267598
37.58864139,-122.41222856
37.58815305,-122.41175376
37.5876784,-122.41129087
37.58722097,-122.4107985
37.58679771,-122.41030646
37.58640982,-122.40978597
37.58602353,-122.40921165
37.58561445,-122.40865928
37.58520655,-122.40811836
37.58478504,-122.40758676
37.58432146,-122.40706736
37.5838716,-122.40658447
37.58335393,-122.40611289
37.63400598,-122.41692084
37.63382754,-122.41744827
37.63362391,-122.41797268
37.63339089,-122.41847457
37.63315124,-122.41900474
37.63288888,-122.41956903
37.63264633,-122.42011694
37.63237161,-122.42073181
37.63211458,-122.4213117
37.63183832,-122.42188427
37.63157218,-122.42250362
37.63131747,-122.42314366
37.63101561,-122.42382065
37.63074431,-122.42443054
37.63045705,-122.4250262
37.63020066,-122.42571218
37.6299406,-122.42632514
37.62975636,-122.42697168
37.62967982,-122.42757275
37.62960036,-122.42819285
37.62953011,-122.42883037
37.62946435,-122.42943954
37.62939311,-122.43005513
37.62928392,-122.4306123
37.62908887,-122.43109472
37.62876799,-122.43148072
37.62838446,-122.43177335
37.6279327,-122.43190511
37.62745683,-122.43188161
37.62700644,-122.43167295
37.6230058,-122.42734145
37.62343189,-122.42765141
37.62388553,-122.42797423
37.6242682,-122.42826759
37.62473412,-122.42860562
37.62517682,-122.42893047
37.62565859,-122.42930159
37.62615964,-122.42973308
37.62666353,-122.43018046
37.6271245,-122.43067058
37.62757989,-122.43118292
37.62802109,-122.43172778
37.62841497,-122.43227428
37.62882395,-122.43282947
37.62924678,-122.43338204
37.62966213,-122.43392959
37.63008889,-122.43449428
37.6305169,-122.4350499
37.63094892,-122.43562068
37.63136888,-122.43615702
37.63181905,-122.43669345
37.63228697,-122.43716014
37.63276287,-122.43758601
37.63327403,-122.43795632
37.63380813,-122.43829114
37.63431588,-122.43859891
37.63486012,-122.43887373
37.63544994,-122.43914668
37.63601797,-122.43940617
37.63657466,-122.43969319
37.66436555,-122.46560998
37.66497878,-122.46560246
37.66554469,-122.46562168
37.66610349,-122.46561652
37.66665293,-122.46564091
37.66720279,-122.46563108
37.66775685,-122.465643
37.66828979,-122.46570026
37.66883364,-122.46578455
37.66936598,-122.46589555
37.6699244,-122.46607075
37.67050202,-122.46626175
37.67106348,-122.46649035
37.67164469,-122.46674624
37.67219813,-122.46704942
37.67270317,-122.4673853
37.67322587,-122.46776353
37.67369298,-122.46814698
37.67414989,-122.46853768
37.67466429,-122.46892941
37.67509376,-122.46932998
37.67558491,-122.46970082
37.67607569,-122.47012016
37.67650311,-122.47052459
37.67695895,-122.47086427
37.67743641,-122.47114781
37.67794836,-122.47136905
37.67847788,-122.4715357
37.67900258,-122.47161112
37.67951653,-122.47167299
37.65104391,-122.45309645
37.65149232,-122.45347565
37.65190291,-122.45385481
37.65234298,-122.45429664
37.65275048,-122.45479188
37.6531582,-122.45527704
37.65356237,-122.45577792
37.65397103,-122.45628361
37.65438474,-122.45682513
37.65479207,-122.45733469
37.65520336,-122.45786585
37.65563278,-122.45840504
37.65603704,-122.45889164
37.65644357,-122.45937961
37.6568761,-122.45991162
37.6572912,-122.46041219
37.65769096,-122.46094071
37.65807836,-122.46144606
37.65850025,-122.46201882
37.65891045,-122.46254569
37.65931952,-122.46305838
37.65971821,-122.46357493
37.66014748,-122.46409245
37.66059879,-122.46448386
37.66107128,-122.46481203
37.66155044,-122.4650989
37.66214662,-122.46534199
37.66267458,-122.4655043
37.6632845,-122.46560669
37.66375768,-122.46561626
37.63712853,-122.43997547
37.63763451,-122.44030044
37.63813072,-122.44067707
37.63862299,-122.44111569
37.6391561,-122.44157801
37.63967016,-122.44204636
37.64017976,-122.44247394
37.64067374,-122.44288752
37.64117124,-122.4433105
37.64165971,-122.44375559
37.64211795,-122.4442405
37.6425202,-122.44477037
37.64292785,-122.44534625
37.64327621,-122.44593054
37.64362424,-122.4465371
37.64394926,-122.44716622
37.64429232,-122.44774937
37.64465655,-122.44836015
37.64501625,-122.44889205
37.64547177,-122.44939589
37.64596721,-122.44981717
37.64648364,-122.45015641
37.64700876,-122.45049134
37.64754291,-122.45081022
37.64807606,-122.45113609
37.64859856,-122.45144244
37.64912446,-122.45176584
37.6496237,-122.45210064
37.65006697,-122.45241394
37.65057537,-122.45276455
37.58256432,-122.4048319
37.583037,-122.40520369
37.58348584,-122.40557689
37.58391695,-122.40599705
37.58434233,-122.40639866
37.58473821,-122.40682123
37.58512437,-122.40727829
37.58550197,-122.40774934
37.58584624,-122.40823546
37.586199,-122.40873276
37.58654773,-122.40924815
37.58689026,-122.40977022
37.58723793,-122.41027197
37.58759435,-122.41074875
37.58799791,-122.41119466
37.58842244,-122.41161154
37.58886193,-122.41204019
37.58928255,-122.41246975
37.58971353,-122.41287907
37.59016168,-122.41332467
37.59060817,-122.4137924
37.59104399,-122.41420719
37.59149319,-122.41464783
37.59194265,-122.41509849
37.59240817,-122.41555396
37.59286808,-122.41601452
37.59332644,-122.41647283
37.59376795,-122.41689239
37.59422183,-122.41734267
37.59467992,-122.41779972
37.7136795,-122.47133238
37.71397129,-122.47138618
37.71418011,-122.47143026
37.71439561,-122.47148268
37.71454353,-122.47152093
37.71468867,-122.47157692
37.71481573,-122.47162742
37.71494595,-122.47168664
37.71505044,-122.4717509
37.71516406,-122.47178319
37.71522981,-122.47182075
37.71529606,-122.471867
37.71533707,-122.47189636
37.71536463,-122.47190281
37.71535236,-122.47190099
37.71534541,-122.4718942
37.71534207,-122.47188795
37.71534169,-122.47188442
37.71534164,-122.47188205
37.71533745,-122.47187863
37.71533407,-122.47187636
37.71533235,-122.47187571
37.71533189,-122.47187542
37.71533226,-122.47187488
37.71533145,-122.47187456
37.71533056,-122.47187455
37.71532936,-122.47187468
37.71532909,-122.47187444
37.71533023,-122.47187163
37.7153379,-122.47188079
37.68011367,-122.47165377
37.6806539,-122.47164066
37.68118734,-122.47162009
37.68177896,-122.47159013
37.68239209,-122.47155767
37.68298081,-122.47153677
37.68358897,-122.47150495
37.68422101,-122.47146096
37.68482621,-122.47143885
37.68545755,-122.47140788
37.68605981,-122.4713641
37.68665198,-122.47128209
37.68724152,-122.47111709
37.68783594,-122.4709148
37.68842769,-122.47069099
37.68902454,-122.47051163
37.68961532,-122.47037009
37.69027386,-122.47031814
37.69088558,-122.47031768
37.69146145,-122.47033384
37.692029,-122.4703485
37.69264815,-122.47036885
37.69321406,-122.47038172
37.69384089,-122.47040011
37.69444177,-122.47043166
37.69504055,-122.47048792
37.6955937,-122.47062138
37.69616464,-122.47081914
37.69677283,-122.47104443
37.69733772,-122.47123464
37.60821373,-122.42781743
37.60868098,-122.42770428
37.60913644,-122.4275183
37.60958479,-122.42731505
37.61000847,-122.42713077
37.61045864,-122.42690825
37.61088955,-122.42666131
37.61132473,-122.42638101
37.61178169,-122.42607175
37.61218765,-122.42575298
37.61256541,-122.42542334
37.61300423,-122.42507713
37.61352159,-122.42474445
37.61403716,-122.42445283
37.61452258,-122.4242826
37.61508176,-122.42411728
37.6156648,-122.424033
37.6162409,-122.42399003
37.61678957,-122.42404741
37.61732754,-122.42416155
37.61789301,-122.42431746
37.61841322,-122.42452267
37.61899377,-122.42480828
37.61949554,-122.42513801
37.62001229,-122.42547568
37.62053372,-122.42578861
37.62105408,-122.42607737
37.62148168,-122.42637878
37.62202844,-122.42670238
37.62255179,-122.42705758
37.59512614,-122.41823081
37.59558413,-122.41865049
37.59602253,-122.41907675
37.59645772,-122.41954096
37.59686396,-122.42002188
37.59727467,-122.42050422
37.59764594,-122.4209632
37.59804091,-122.42141559
37.59839851,-122.42185318
37.59875454,-122.42228469
37.5991116,-122.42271184
37.59944579,-122.42314318
37.59977564,-122.42355894
37.60012373,-122.42399218
37.60048026,-122.42440597
37.60083908,-122.42484938
37.6012097,-122.42528741
37.60159389,-122.42573613
37.60200016,-122.42615314
37.60244297,-122.42654033
37.60290776,-122.42689785
37.60336829,-122.42721001
37.60388092,-122.42747512
37.60442366,-122.42768999
37.60496298,-122.42785012
37.60550043,-122.4279811
37.6060571,-122.42804595
37.60663544,-122.42803038
37.60716466,-122.42797386
37.60770822,-122.42791319
37.69785632,-122.47131799
37.6984199,-122.47134762
37.6990417,-122.47138645
37.69964303,-122.47139541
37.70022468,-122.47142335
37.70082487,-122.47145463
37.70143194,-122.47148623
37.70198881,-122.47153144
37.70256284,-122.47155562
37.70321387,-122.47159845
37.70376427,-122.47160505
37.70433235,-122.4716001
37.7048963,-122.47156832
37.70553076,-122.47148084
37.70614596,-122.47138473
37.70677111,-122.47129487
37.70736996,-122.47118814
37.70785004,-122.47114221
37.70840726,-122.47110582
37.70899644,-122.47107156
37.7095647,-122.47108012
37.70999241,-122.47107778
37.71041978,-122.47107922
37.71083327,-122.47109464
37.71128011,-122.47111662
37.71173228,-122.47110951
37.71215856,-122.47112036
37.71266457,-122.47111815
37.712996,-122.47117239
37.71333865,-122.47125873
37.71532846,-122.47190008
37.71532397,-122.47190343
37.7153215,-122.47190548
37.71531838,-122.47190934
37.71532623,-122.47192551
37.71537012,-122.47193509
37.71544953,-122.47195486
37.71569381,-122.47201823
37.71586885,-122.47208821
37.71604171,-122.47213993
37.71621942,-122.47223092
37.71635923,-122.47229377
37.71651158,-122.47232565
37.71671107,-122.47237171
37.71693533,-122.47242203
37.71717018,-122.47248453
37.71737562,-122.47250701
37.71771766,-122.47251367
37.71806609,-122.4725186
37.71848986,-122.47252046
37.71890181,-122.47249303
37.71921976,-122.47248481
37.71957337,-122.47247
37.7198534,-122.47245365
37.72015328,-122.47241545
37.72036745,-122.47238162
37.72058589,-122.47235307
37.72076601,-122.47234721
37.72087835,-122.47233749
37.72099913,-122.47232048
37.72110698,-122.47231172
37.72136179,-122.4722622
37.72164325,-122.47223981
37.72193187,-122.4722257
37.72229511,-122.47222069
37.72265934,-122.4721861
37.72305199,-122.47216628
37.72339978,-122.47213009
37.72372532,-122.47212585
37.72405189,-122.47211121
37.72435812,-122.47211097
37.72470609,-122.47210714
37.72501937,-122.4720923
37.72534447,-122.47206122
37.72566721,-122.47205725
37.72597186,-122.47201075
37.72627494,-122.4719835
37.7264889,-122.47196369
37.72670482,-122.47197678
37.72697624,-122.47196396
37.72725943,-122.47196176
37.72763023,-122.47193529
37.72789395,-122.47193735
37.72821309,-122.47191525
37.7285809,-122.47190848
37.7289003,-122.47188647
37.72921468,-122.47187922
37.7295428,-122.47184903
37.72984227,-122.47183528
37.7301439,-122.47182347
37.69683932,-122.47136774
37.69636713,-122.47122735
37.69582015,-122.47105975
37.69531564,-122.47094778
37.69480804,-122.47073097
37.69444064,-122.47043865
37.69383864,-122.47049029
37.6933083,-122.47050443
37.69272218,-122.47045389
37.69223394,-122.47043911
37.69171899,-122.4704307
37.69117529,-122.47043176
37.69059998,-122.47044628
37.69000361,-122.47042913
37.68942773,-122.47048341
37.68894946,-122.47058447
37.6884399,-122.47073961
37.68790674,-122.47091643
37.68743016,-122.4710626
37.68698995,-122.47116941
37.68655531,-122.47127828
37.68606301,-122.47134361
37.68563626,-122.47139775
37.68514493,-122.47142346
37.68468206,-122.47144136
37.68412904,-122.4714754
37.683594,-122.471508
37.68309508,-122.4715263
37.68264574,-122.47158618
37.68224736,-122.47163719
37.66805079,-122.46569686
37.66752899,-122.46559869
37.66700711,-122.46552946
37.6665452,-122.46545977
37.66600086,-122.46539079
37.66546451,-122.4653264
37.66499933,-122.46540982
37.66434679,-122.46558771
37.6638338,-122.46567085
37.66330827,-122.46564466
37.66285127,-122.46562988
37.66240597,-122.46554945
37.66197151,-122.46541005
37.66151142,-122.46519758
37.66107058,-122.46497079
37.66066897,-122.46473821
37.6602686,-122.46439358
37.65978308,-122.46394301
37.65938483,-122.46353234
37.65894617,-122.46303359
37.65859447,-122.4625757
37.65817714,-122.46209486
37.65783549,-122.46161109
37.65743152,-122.46109955
37.65708594,-122.46060193
37.65668219,-122.46010721
37.65627524,-122.45961398
37.65585789,-122.45912915
37.65552551,-122.45861251
37.65510889,-122.45814496
37.71875924,-122.47281602
37.71843295,-122.47270917
37.71837763,-122.47270189
37.71829868,-122.47270314
37.71810866,-122.47271128
37.71804382,-122.47268961
37.71793862,-122.47269052
37.71766994,-122.47270129
37.71750867,-122.47268996
37.71729264,-122.4726737
37.71710411,-122.47264203
37.71687155,-122.47260075
37.71662156,-122.47251643
37.71642007,-122.47243571
37.71618928,-122.4723473
37.71582389,-122.47216945
37.71545681,-122.47201974
37.71521206,-122.47191016
37.71486822,-122.47175952
37.7145459,-122.47160678
37.71420423,-122.47155677
37.71378815,-122.47156699
37.71332234,-122.47147749
37.71300857,-122.47144288
37.71258495,-122.471372
37.71221022,-122.47132146
37.71179375,-122.47128266
37.72185153,-122.47247639
37.7218563,-122.47247299
37.72185886,-122.47247255
37.72185547,-122.47247105
37.72185451,-122.47247125
37.72185587,-122.4724721
37.72185626,-122.4724721
37.72185651,-122.47247248
37.72185611,-122.47247239
37.72185553,-122.47247283
37.72185551,-122.472473
37.72185551,-122.47247313
37.72185551,-122.47247295
37.72185551,-122.47247312
37.72185551,-122.47247318
37.72185551,-122.47247358
37.7218555,-122.47247315
37.72185549,-122.47247337
37.72185547,-122.47247358
37.58548901,-122.40758584
37.58493075,-122.40709289
37.58437476,-122.40664036
37.58388008,-122.40615357
37.5833404,-122.40573699
37.58283678,-122.40536077
37.58233619,-122.4049814
37.58178389,-122.40458748
37.58121535,-122.40417546
37.58066323,-122.40382561
37.58011098,-122.40348101
37.5795518,-122.40317913
37.57894438,-122.40279124
37.57836534,-122.40243305
37.57779726,-122.40209578
37.57727132,-122.40175207
37.57671038,-122.40144705
37.57616074,-122.40116396
37.57558056,-122.40089952
37.57499501,-122.40063882
37.57436527,-122.40031786
37.57378253,-122.39998854
37.57327065,-122.39957172
37.57281481,-122.39915015
37.57222886,-122.39862711
37.57171046,-122.3981838
37.57119792,-122.39773073
37.57066195,-122.39726703
37.5701869,-122.39683545
37.56985506,-122.39629097
37.68170835,-122.47165304
37.6812475,-122.4716555
37.68079276,-122.47168176
37.68029519,-122.47170722
37.67979092,-122.47173029
37.67931516,-122.47175007
37.67883207,-122.47171119
37.67836098,-122.47163209
37.67790071,-122.47149101
37.67743966,-122.47129926
37.6770255,-122.47108091
37.67663056,-122.47081604
37.67617094,-122.47040334
37.67576546,-122.47010855
37.67531309,-122.46976756
37.6748725,-122.46938479
37.67201972,-122.46735378
37.67162389,-122.46714656
37.67109117,-122.46684
37.67056034,-122.46655477
37.67008629,-122.46634963
37.66953193,-122.46613565
37.66903185,-122.46597858
37.66862138,-122.46588022
37.71139079,-122.47124586
37.71098672,-122.47122248
37.71057787,-122.47121261
37.7084404,-122.47112212
37.70808862,-122.47121515
37.70760651,-122.47122771
37.70707926,-122.47131085
37.70664324,-122.47142058
37.7061522,-122.47148836
37.70560148,-122.4715771
37.7050675,-122.47158979
37.70456423,-122.47162916
37.70398573,-122.47169423
37.70354753,-122.4717139
37.70302087,-122.47168535
37.70254914,-122.47167333
37.70216979,-122.47165933
37.70169239,-122.47165742
37.70120333,-122.4716259
37.70065424,-122.47158927
37.70017697,-122.47159061
37.69968656,-122.47158283
37.69920374,-122.47156534
37.69872325,-122.47154014
37.69822257,-122.47151466
37.69780438,-122.47151641
37.69737967,-122.4714801
37.65471774,-122.45765386
37.65430983,-122.45719408
37.6539853,-122.45671215
37.65361146,-122.45625953
37.65323064,-122.45580574
37.65292028,-122.45533717
37.65253623,-122.45484896
37.65212956,-122.45438146
37.65172324,-122.45387923
37.65129399,-122.4534363
37.65082464,-122.45307455
37.65027352,-122.45272666
37.64976807,-122.4524053
37.64932636,-122.45218999
37.64887001,-122.45187321
37.64833712,-122.45156094
37.64778682,-122.45122602
37.64732827,-122.45094183
37.64679039,-122.45064077
37.64630618,-122.45034408
37.6458011,-122.45000561
37.64543214,-122.44963303
37.64505745,-122.4491905
37.64460637,-122.4486483
37.64420138,-122.4480654
37.64385786,-122.44751172
37.64352534,-122.44694973
37.64318089,-122.44636969
37.6427676,-122.44567543
37.64246118,-122.44507404
37.6419634,-122.44446281
37.64151217,-122.44396137
37.64103781,-122.44351538
37.64054383,-122.44308193
37.64011581,-122.44260522
37.63968815,-122.44224661
37.63923791,-122.44180387
37.63878055,-122.44138016
37.63831371,-122.44095606
37.63788267,-122.44058162
37.63742056,-122.44022277
37.63696826,-122.43993171
37.63648382,-122.43966114
37.63600184,-122.43939385
37.63550431,-122.43912971
37.6349611,-122.43882282
37.63454787,-122.43856405
37.63404862,-122.43837715
37.6336237,-122.43811364
37.63322371,-122.43780118
37.63270524,-122.43748828
37.63210073,-122.4370687
37.63161982,-122.43656312
37.63121263,-122.43606921
37.63081801,-122.43557767
37.63039304,-122.43506334
37.62997546,-122.43454119
37.62965543,-122.43402027
37.62923118,-122.43345804
37.62886963,-122.43292688
37.7273569,-122.4721757
37.72735611,-122.47217709
37.72735625,-122.47217722
37.72735525,-122.47217793
37.72735461,-122.47217837
37.72735443,-122.47217841
37.7273544,-122.47217836
37.72730487,-122.47217512
37.72712245,-122.47217136
37.72690802,-122.47217257
37.72664889,-122.47218104
37.72636813,-122.47220701
37.72600733,-122.47223245
37.72561765,-122.47227511
37.72525138,-122.47229656
37.7248763,-122.47232322
37.72451985,-122.47233761
37.72415591,-122.4723573
37.72379442,-122.47238633
37.72345886,-122.47239063
37.72309105,-122.4723956
37.72274477,-122.47241548
37.72240753,-122.47243412
37.72214201,-122.472452
37.7219452,-122.47245738
37.72181757,-122.47247136
37.72178723,-122.47247875
37.72186288,-122.47248817
37.72186085,-122.47247753
37.721855,-122.47247568
37.62852556,-122.43239074
37.62811678,-122.43188989
37.62770076,-122.43139152
37.62725239,-122.43091031
37.62679764,-122.43041751
37.62632855,-122.42996969
37.62581458,-122.42953466
37.62531264,-122.42912893
37.62480727,-122.42874219
37.62428104,-122.42833099
37.62379448,-122.42806137
37.62317744,-122.42766553
37.62263814,-122.42731792
37.6220974,-122.4269783
37.62155353,-122.42667184
37.62099735,-122.4263401
37.62046776,-122.42601006
37.61983832,-122.42565889
37.61932025,-122.42533272
37.61877867,-122.42500176
37.61823096,-122.4247655
37.61767488,-122.42457104
37.61711119,-122.42443195
37.61647754,-122.42433166
37.61584422,-122.42434641
37.61521429,-122.4244172
37.61468614,-122.42456549
37.61417283,-122.42474567
37.61368741,-122.42496437
37.61323286,-122.4252112
37.68307563,-122.47164298
37.68258897,-122.47166677
37.68210608,-122.47169851
37.68162051,-122.47172047
37.68112093,-122.47174869
37.6806363,-122.47177369
37.68015224,-122.4718041
37.67967476,-122.47183126
37.67919628,-122.47182827
37.6787137,-122.47177876
37.67823192,-122.47166832
37.6777606,-122.4715015
37.6772979,-122.47129489
37.67685635,-122.47103204
37.6764318,-122.4707246
37.67602907,-122.47038304
37.67562442,-122.47004209
37.67523119,-122.46971111
37.67483219,-122.4693778
37.67442549,-122.46903765
37.67401392,-122.46869974
37.67361138,-122.46838806
37.67319319,-122.46808101
37.67276904,-122.46778884
37.67234676,-122.46750744
37.6719063,-122.4672426
37.67146793,-122.46698521
37.67101377,-122.466756
37.6705561,-122.46655347
37.67009157,-122.46636686
37.66962659,-122.46622506
37.65624266,-122.45954224
37.65590505,-122.45907731
37.6555523,-122.45861896
37.65519671,-122.45815059
37.65484985,-122.45770526
37.65449756,-122.45724854
37.65414106,-122.45680299
37.65377608,-122.4563466
37.65342202,-122.45588882
37.6530708,-122.45544267
37.65271328,-122.45498395
37.65235945,-122.45453489
37.6519816,-122.45410428
37.65159637,-122.45370737
37.65117825,-122.45336437
37.65072478,-122.45304275
37.65026234,-122.45276418
37.64980015,-122.45248445
37.64934383,-122.45221349
37.64889553,-122.45193453
37.64844163,-122.45165526
37.64798407,-122.45137822
37.64752504,-122.45109482
37.64707226,-122.45082487
37.64661415,-122.4505496
37.64615219,-122.45026573
37.64571629,-122.44993831
37.64529353,-122.44956857
37.64489947,-122.44914942
37.64454431,-122.44869621
37.70916263,-122.47126935
37.7088034,-122.47126814
37.70844771,-122.4713086
37.70813456,-122.4713388
37.70784491,-122.47136583
37.70755863,-122.47140101
37.7072489,-122.4714463
37.70690999,-122.47148765
37.70655111,-122.47152583
37.7061955,-122.47157672
37.70584584,-122.47161583
37.70547945,-122.47164972
37.70508993,-122.47169344
37.70467621,-122.47174224
37.70424691,-122.47177948
37.70378524,-122.47180834
37.70331966,-122.47182291
37.70284901,-122.47181472
37.70239265,-122.47180084
37.7019291,-122.47179418
37.70147986,-122.47178384
37.70102212,-122.47177168
37.70056495,-122.47175892
37.70011383,-122.47173923
37.69968352,-122.47171335
37.69926163,-122.47168156
37.69883426,-122.47163128
37.69842047,-122.47157977
37.69799735,-122.47153282
37.69758,-122.47147177
37.6971682,-122.47136631
37.59253429,-122.4159462
37.59212416,-122.4155364
37.59171587,-122.41513431
37.59130764,-122.4147298
37.59089735,-122.41433217
37.59048408,-122.41392882
37.59007497,-122.41351417
37.58965771,-122.41309526
37.58925444,-122.41268308
37.58883445,-122.41227137
37.58841241,-122.41186085
37.58800697,-122.4114665
37.58759697,-122.41105107
37.5871973,-122.41061295
37.58681821,-122.4101611
37.58645019,-122.40967867
37.58608461,-122.4091939
37.58572426,-122.40870307
37.58537649,-122.40824068
37.58500713,-122.40777231
37.58463037,-122.40731396
37.58423336,-122.40686103
37.58382276,-122.40643252
37.58340341,-122.40603658
37.58296828,-122.40567351
37.58250926,-122.4053123
37.58204948,-122.40498054
37.58159758,-122.40466918
37.58112504,-122.40436671
37.58065349,-122.40408861
37.58016404,-122.40379358
37.71780287,-122.47263749
37.71766484,-122.47264755
37.71751862,-122.47265027
37.71735748,-122.47264921
37.71716122,-122.47265212
37.71694743,-122.47264155
37.71673286,-122.47259378
37.71649035,-122.47252113
37.71622085,-122.47242903
37.71593687,-122.47232639
37.7156354,-122.47221841
37.71535034,-122.47210383
37.71505624,-122.47198509
37.7147322,-122.47185476
37.71442539,-122.47174147
37.71409211,-122.47163823
37.71377892,-122.47155928
37.71344767,-122.47147807
37.71310047,-122.47140051
37.71276977,-122.47134314
37.71243501,-122.47130586
37.7121069,-122.47128133
37.71178231,-122.47126045
37.71147378,-122.47123446
37.711184,-122.47122986
37.7109014,-122.47122861
37.71057876,-122.47123356
37.71024241,-122.47124444
37.70988331,-122.4712569
37.70952796,-122.4712679
37.66916234,-122.46610709
37.6686744,-122.46600133
37.66820057,-122.46592863
37.6677121,-122.46588364
37.66721258,-122.46586587
37.66672117,-122.46585783
37.66623428,-122.46585075
37.66573955,-122.46584341
37.66524683,-122.46582554
37.66475699,-122.46581919
37.66426877,-122.46581413
37.66378688,-122.46581335
37.66330925,-122.46579683
37.66282425,-122.46575166
37.66234304,-122.46565572
37.66187148,-122.46549995
37.66141327,-122.46529562
37.66096812,-122.46504967
37.66055042,-122.46476123
37.66014952,-122.46441559
37.65977763,-122.46402962
37.65941595,-122.46360505
37.65906073,-122.46316585
37.65873379,-122.46272351
37.65836809,-122.46228814
37.65802449,-122.46181827
37.65767155,-122.46135417
37.65731792,-122.46091118
37.65695871,-122.46046343
37.65660716,-122.4599934
37.69679433,-122.47122342
37.69638915,-122.47107641
37.69597952,-122.4709255
37.69555112,-122.47077799
37.69510765,-122.47066634
37.69464166,-122.47058829
37.69415613,-122.47056709
37.69367149,-122.47057483
37.69318447,-122.47056616
37.69269723,-122.47055612
37.69221113,-122.47054733
37.69172004,-122.47053263
37.69122906,-122.47052346
37.6907496,-122.47051688
37.6902679,-122.47051907
37.68978516,-122.47053655
37.68930381,-122.47061318
37.68882961,-122.47073511
37.68836238,-122.47088778
37.68789548,-122.47104252
37.68742822,-122.47118579
37.68695526,-122.4713264
37.68647171,-122.47143536
37.68598394,-122.47149717
37.68550248,-122.47153507
37.68500442,-122.47155469
37.68451994,-122.4715843
37.68404206,-122.47160699
37.6835703,-122.47161815
37.73072877,-122.47193919
37.73044083,-122.47195132
37.73011336,-122.47196448
37.72979711,-122.47198529
37.72948839,-122.47198285
37.7291763,-122.47199482
37.72885623,-122.47200793
37.72851614,-122.47202501
37.72817292,-122.47205201
37.72783984,-122.4720775
37.72749841,-122.47209652
37.72714279,-122.4720989
37.72678809,-122.47211177
37.72644704,-122.47212659
37.72611183,-122.47214679
37.72575721,-122.47216609
37.72539446,-122.47219171
37.72503623,-122.47223671
37.72467766,-122.47226106
37.72431954,-122.47227731
37.72396188,-122.47229122
37.72359674,-122.47230376
37.72323956,-122.47231575
37.72285889,-122.47233768
37.72252564,-122.47236462
37.72226933,-122.47238419
37.72208208,-122.47239841
37.7219487,-122.47240571
37.72186205,-122.47241449
37.72187541,-122.47239653
37.60429381,-122.42791935
37.60379446,-122.42773016
37.60327459,-122.42746258
37.60280816,-122.4271848
37.60235509,-122.42685936
37.60192544,-122.42648958
37.60150782,-122.42607023
37.60111767,-122.42562884
37.60073417,-122.42515761
37.60035213,-122.42470508
37.59997198,-122.4242338
37.59960159,-122.42377996
37.59922046,-122.42330562
37.59885567,-122.4228486
37.59849154,-122.42241702
37.5981205,-122.4219848
37.59774496,-122.42151403
37.59737825,-122.42103551
37.59701023,-122.42056712
37.59661291,-122.42011211
37.59622597,-122.41967613
37.59582243,-122.41924337
37.59541301,-122.41881326
37.59499441,-122.41840786
37.59459272,-122.4180019
37.59418154,-122.41758775
37.59377026,-122.41717999
37.59335793,-122.4167649
